ts,value,state,source
1708280603,2605.0,discharging,history-time-empty
1708280723,40.0,discharging,history-charge
1708280723,27.305,discharging,history-rate
1708280723,2465.0,discharging,history-time-empty
1708281435,38.0,discharging,history-charge
1708281435,0.413,discharging,history-rate
1708281435,154285.0,discharging,history-time-empty
1708281555,35.0,discharging,history-charge
1708281555,25.829,discharging,history-rate
1708281555,2322.0,discharging,history-time-empty
1708281675,33.0,discharging,history-charge
1708281675,25.474,discharging,history-rate
1708281675,2217.0,discharging,history-time-empty
1708281795,31.0,discharging,history-charge
1708281795,25.75,discharging,history-rate
1708281795,2055.0,discharging,history-time-empty
1708281915,29.0,discharging,history-charge
1708281915,31.864,discharging,history-rate
1708281915,1534.0,discharging,history-time-empty
1708282035,26.0,discharging,history-charge
1708282035,28.561,discharging,history-rate
1708282035,1570.0,discharging,history-time-empty
1708282155,24.0,discharging,history-charge
1708282155,27.88,discharging,history-rate
1708282155,1464.0,discharging,history-time-empty
1708282275,21.0,discharging,history-charge
1708282275,28.157,discharging,history-rate
1708282275,1305.0,discharging,history-time-empty
1708282345,20.0,discharging,history-charge
1708282345,28.249,discharging,history-rate
1708282345,1215.0,discharging,history-time-empty
1708282375,19.0,discharging,history-charge
1708282375,29.437,discharging,history-rate
1708282375,1137.0,discharging,history-time-empty
1708282405,28.384,discharging,history-rate
1708282405,1141.0,discharging,history-time-empty
1708282435,18.0,discharging,history-charge
1708282435,26.579,discharging,history-rate
1708282435,1187.0,discharging,history-time-empty
1708282465,27.881,discharging,history-rate
1708282465,1092.0,discharging,history-time-empty
1708282495,17.0,discharging,history-charge
1708282495,25.783,discharging,history-rate
1708282495,1154.0,discharging,history-time-empty
1708282525,26.207,discharging,history-rate
1708282525,1096.0,discharging,history-time-empty
1708282555,16.0,discharging,history-charge
1708282555,27.63,discharging,history-rate
1708282555,1009.0,discharging,history-time-empty
1708282585,26.566,discharging,history-rate
1708282585,1012.0,discharging,history-time-empty
1708282615,15.0,discharging,history-charge
1708282615,29.498,discharging,history-rate
1708282615,884.0,discharging,history-time-empty
1708282645,14.0,discharging,history-charge
1708282645,28.5,discharging,history-rate
1708282645,874.0,discharging,history-time-empty
1708282675,29.376,discharging,history-rate
1708282675,819.0,discharging,history-time-empty
1708282705,13.0,discharging,history-charge
1708282705,29.429,discharging,history-rate
1708282705,778.0,discharging,history-time-empty
1708282735,31.004,discharging,history-rate
1708282735,709.0,discharging,history-time-empty
1708282765,12.0,discharging,history-charge
1708282765,28.837,discharging,history-rate
1708282765,724.0,discharging,history-time-empty
1708282795,11.0,discharging,history-charge
1708282795,28.728,discharging,history-rate
1708282795,689.0,discharging,history-time-empty
1708282825,28.645,discharging,history-rate
1708282825,663.0,discharging,history-time-empty
1708282855,10.0,discharging,history-charge
1708282855,28.088,discharging,history-rate
1708282855,634.0,discharging,history-time-empty
1708282885,26.963,discharging,history-rate
1708282885,632.0,discharging,history-time-empty
1708282915,9.0,discharging,history-charge
1708282915,26.825,discharging,history-rate
1708282915,595.0,discharging,history-time-empty
1708285399,8.0,discharging,history-charge
1708285399,0.384,discharging,history-rate
1708285399,37687.0,discharging,history-time-empty
1708285429,18.396,discharging,history-rate
1708285429,747.0,discharging,history-time-empty
1708285459,7.0,discharging,history-charge
1708285459,24.377,discharging,history-rate
1708285459,519.0,discharging,history-time-empty
1708285489,25.776,discharging,history-rate
1708285489,467.0,discharging,history-time-empty
1708285519,27.274,discharging,history-rate
1708285519,442.0,discharging,history-time-empty
1708285549,27.262,discharging,history-rate
1708285576,6.0,discharging,history-charge
1708285576,28.091,discharging,history-rate
1708285576,366.0,discharging,history-time-empty
1708285606,5.0,discharging,history-charge
1708285606,27.687,discharging,history-rate
1708285606,344.0,discharging,history-time-empty
1708285619,27.449,discharging,history-rate
1708285619,330.0,discharging,history-time-empty
1708285640,4.0,discharging,history-charge
1708285640,28.638,discharging,history-rate
1708285640,291.0,discharging,history-time-empty
1708285670,29.481,discharging,history-rate
1708285670,255.0,discharging,history-time-empty
1708285700,3.0,discharging,history-charge
1708285700,27.207,discharging,history-rate
1708285700,242.0,discharging,history-time-empty
1708285730,28.341,discharging,history-rate
1708285730,196.0,discharging,history-time-empty
1708285744,2.0,discharging,history-charge
1708285744,28.417,discharging,history-rate
1708285744,172.0,discharging,history-time-empty
1708288085,1.0,discharging,history-charge
1708288085,2.894,discharging,history-rate
1708288085,1032.0,discharging,history-time-empty
1708288086,19.779,discharging,history-rate
1708288086,147.0,discharging,history-time-empty
1708288116,23.48,discharging,history-rate
1708288116,85.0,discharging,history-time-empty
1708288123,31.761,pending-charge,history-rate
1708288123,23.48,pending-charge,history-rate
1708288123,0.0,pending-charge,history-time-empty
1708288125,7063.0,charging,history-time-full
1708288126,7058.0,charging,history-time-full
1708288180,3.0,charging,history-charge
1708288180,58.254,charging,history-rate
1708288180,2789.0,charging,history-time-full
1708288252,5.0,charging,history-charge
1708288252,57.119,charging,history-rate
1708288252,2771.0,charging,history-time-full
1708288373,8.0,charging,history-charge
1708288373,29.941,charging,history-rate
1708288373,5134.0,charging,history-time-full
1708288493,10.0,charging,history-charge
1708288493,30.075,charging,history-rate
1708288493,4985.0,charging,history-time-full
1708288613,12.0,charging,history-charge
1708288613,30.144,charging,history-rate
1708288613,4846.0,charging,history-time-full
1708288733,15.0,charging,history-charge
1708288733,30.221,charging,history-rate
1708288733,4707.0,charging,history-time-full
1708288853,17.0,charging,history-charge
1708288853,30.361,charging,history-rate
1708288853,4560.0,charging,history-time-full
1708288973,19.0,charging,history-charge
1708288973,30.463,charging,history-rate
1708288973,4417.0,charging,history-time-full
1708289017,20.0,charging,history-charge
1708289017,30.494,charging,history-rate
1708289017,4365.0,charging,history-time-full
1708289138,22.0,charging,history-charge
1708289138,29.687,charging,history-rate
1708289138,4357.0,charging,history-time-full
1708289258,25.0,charging,history-charge
1708289258,30.338,charging,history-rate
1708289258,4136.0,charging,history-time-full
1708289378,27.0,charging,history-charge
1708289378,30.712,charging,history-rate
1708289378,3961.0,charging,history-time-full
1708289498,29.0,charging,history-charge
1708289498,30.696,charging,history-rate
1708289498,3838.0,charging,history-time-full
1708289618,31.0,charging,history-charge
1708289618,30.776,charging,history-rate
1708289618,3703.0,charging,history-time-full
1708289738,34.0,charging,history-charge
1708289738,30.835,charging,history-rate
1708289738,3572.0,charging,history-time-full
1708289858,36.0,charging,history-charge
1708289858,30.825,charging,history-rate
1708289858,3448.0,charging,history-time-full
1708289978,38.0,charging,history-charge
1708289978,30.87,charging,history-rate
1708289978,3320.0,charging,history-time-full
1708290098,41.0,charging,history-charge
1708290098,30.897,charging,history-rate
1708290098,3196.0,charging,history-time-full
1708290218,43.0,charging,history-charge
1708290218,31.119,charging,history-rate
1708290218,3050.0,charging,history-time-full
1708290338,45.0,charging,history-charge
1708290338,31.149,charging,history-rate
1708290338,2924.0,charging,history-time-full
1708290458,47.0,charging,history-charge
1708290458,31.265,charging,history-rate
1708290458,2789.0,charging,history-time-full
1708290578,50.0,charging,history-charge
1708290578,31.272,charging,history-rate
1708290578,2666.0,charging,history-time-full
1708290698,52.0,charging,history-charge
1708290698,31.404,charging,history-rate
1708290698,2532.0,charging,history-time-full
1708290818,54.0,charging,history-charge
1708290818,31.425,charging,history-rate
1708290818,2408.0,charging,history-time-full
1708290938,57.0,charging,history-charge
1708290938,31.553,charging,history-rate
1708290938,2276.0,charging,history-time-full
1708291058,59.0,charging,history-charge
1708291058,30.623,charging,history-rate
1708291058,2223.0,charging,history-time-full
1708291178,61.0,charging,history-charge
1708291178,30.663,charging,history-rate
1708291178,2099.0,charging,history-time-full
1708291298,63.0,charging,history-charge
1708291298,30.77,charging,history-rate
1708291298,1972.0,charging,history-time-full
1708291418,65.0,charging,history-charge
1708291418,30.977,charging,history-rate
1708291418,1837.0,charging,history-time-full
1708291538,68.0,charging,history-charge
1708291538,31.072,charging,history-rate
1708291538,1713.0,charging,history-time-full
1708291658,70.0,charging,history-charge
1708291658,31.237,charging,history-rate
1708291658,1584.0,charging,history-time-full
1708291778,72.0,charging,history-charge
1708291778,31.322,charging,history-rate
1708291778,1464.0,charging,history-time-full
1708291898,74.0,charging,history-charge
1708291898,31.539,charging,history-rate
1708291898,1334.0,charging,history-time-full
1708292018,76.0,charging,history-charge
1708292018,31.299,charging,history-rate
1708292018,1227.0,charging,history-time-full
1708292138,79.0,charging,history-charge
1708292138,31.563,charging,history-rate
1708292138,1098.0,charging,history-time-full
1708292208,80.0,charging,history-charge
1708292208,31.973,charging,history-rate
1708292208,1014.0,charging,history-time-full
1708292329,82.0,charging,history-charge
1708292329,32.047,charging,history-rate
1708292329,899.0,charging,history-time-full
1708292449,84.0,charging,history-charge
1708292449,32.274,charging,history-rate
1708292449,777.0,charging,history-time-full
1708292569,86.0,charging,history-charge
1708292569,28.933,charging,history-rate
1708292569,749.0,charging,history-time-full
1708292654,88.0,pending-charge,history-charge
1708292654,28.28,pending-charge,history-rate
1708292654,28.933,pending-charge,history-rate
1708292654,0.0,pending-charge,history-time-full
1708292655,5121.0,discharging,history-time-empty
1708292776,85.0,discharging,history-charge
1708292776,30.968,discharging,history-rate
1708292776,4651.0,discharging,history-time-empty
1708292896,83.0,discharging,history-charge
1708292896,30.655,discharging,history-rate
1708292896,4568.0,discharging,history-time-empty
1708293016,81.0,discharging,history-charge
1708293016,30.121,discharging,history-rate
1708293016,4515.0,discharging,history-time-empty
1708293045,80.0,discharging,history-charge
1708293045,30.454,discharging,history-rate
1708293045,4429.0,discharging,history-time-empty
1708293166,77.0,discharging,history-charge
1708293166,29.87,discharging,history-rate
1708293166,4382.0,discharging,history-time-empty
1708293286,75.0,discharging,history-charge
1708293286,30.514,discharging,history-rate
1708293286,4142.0,discharging,history-time-empty
1708293406,72.0,discharging,history-charge
1708293406,32.473,discharging,history-rate
1708293406,3751.0,discharging,history-time-empty
1708293526,69.0,discharging,history-charge
1708293526,35.277,discharging,history-rate
1708293526,3306.0,discharging,history-time-empty
1708293646,66.0,discharging,history-charge
1708293646,32.792,discharging,history-rate
1708293646,3420.0,discharging,history-time-empty
1708293766,64.0,discharging,history-charge
1708293766,27.41,discharging,history-rate
1708293766,3944.0,discharging,history-time-empty
